username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
entrepreneur987;2018-11-16 08:38;38;118;"Since 3rd Oct 2018 when Brent Oil made a top at $86 Fall in prices Brent Crude Oil = 24% USD-INR = 2% Delhi Petrol Price = 5.35% (if we remove Rs 2.5 cut due to excise + OMCs) Can someone explain why fuel retail prices hv fallen only 5% vs fall of 24% in Brent ? Charts attached pic.twitter.com/mj2hcd1lpO";;;;"1063395976948396035";https://twitter.com/entrepreneur987/status/1063395976948396035
PlattsOil;2018-11-15 05:05;27;29;"Senior #oil analysts shrug off concerns about a prolonged slump in #oilprices after Dated Brent crude briefly dipped below $65/b for the first time since March. Paul Hickin ( @GramscianPaul ) reports: http:// plts.co/zDsU30mCIhy pic.twitter.com/fhYSpf1J6L";;@GramscianPaul;#oil #oilprices;"1062979798279036930";https://twitter.com/PlattsOil/status/1062979798279036930
CNBC;2018-11-14 15:56;22;31;"The oil market sell-off is likely nearing its end and Brent crude will soon return to $75 a barrel, Goldman commodities chief says. https:// cnb.cx/2DD6e5f";;;;"1062781418709962752";https://twitter.com/CNBC/status/1062781418709962752
InvestingDE;2018-11-14 12:47;0;0;"Chart des Tages: Vom Rekordeinbruch am Ölmarkt profitieren Seit Wochen kennt der Ölpreis WTI nur noch eine Richtung - die nach unten ... https:// invst.ly/97g27 $ Brent $ WTI $ OIL pic.twitter.com/Fu7TpNTy1V";;;;"1062733848478474250";https://twitter.com/InvestingDE/status/1062733848478474250
WingGirlTrade;2018-11-14 08:45;11;11;"Oil struggles to find footing after 7 percent slide as outlook darkens -- U.S. West Texas Intermediate (WTI) crude oil futures were at $55.52 per barrel at 0732 GMT, down 17 cents, or 0.3 percent. -- Brent crude oil futures were down 9 cents at $65.38 per barrel. pic.twitter.com/J9mYQ8Flbg";;;;"1062672933410258944";https://twitter.com/WingGirlTrade/status/1062672933410258944
Schuldensuehner;2018-11-14 03:34;22;29;"Asia stocks fall as #Oil seeks floor. A mixed bag of data on #China ’s econ followed a topsy-turvy session on Wall St. Brent drops to 65 Dollar/bbl. Dollar index drops from 18mth high. #Gold stabilizes above the $1200 level, Bitcoin at $6.3k pic.twitter.com/WliJawXbgw";;;#Oil #China #Gold;"1062594707094683648";https://twitter.com/Schuldensuehner/status/1062594707094683648
udaykotak;2018-11-13 23:27;664;2944;"Heavens seem to be smiling on India. Brent at 65$ gives policy makers headroom to move ahead. At this crucial juncture for economics and politics, oil below 70$ if it sustains, is Advantage India.";;;;"1062532365321469952";https://twitter.com/udaykotak/status/1062532365321469952
OilSheppard;2018-11-13 17:42;32;58;"Brutal day for oil bulls. Brent crude oil drops below $65/bbl in after hours trading, down more than 7%. WTI below $55/bbl, off 8% Hedge funds sending clear message to Opec+ but they’re not just trying to force a cut. They’re saying they don’t think Opec+ can fix this #OOTT";;;#OOTT;"1062445577579958273";https://twitter.com/OilSheppard/status/1062445577579958273
JavierBlas;2018-11-13 16:47;72;77;"OIL COLLAPSE Brent oil down -7% (-$5.03) to $65.09 a barrel. WTI down -7.8% to $55.27 a barrel. #OOTT #OPEC";;;#OOTT #OPEC;"1062431688331026436";https://twitter.com/JavierBlas/status/1062431688331026436
anasalhajji;2018-11-12 02:37;20;52;"Oil prices have responded to the Saudi production cut announcement, If this Saudi cut and potential OPEC cut early next year changes the sentiment of hedge funds and money managers, prices could gain up to $7/b. This will bring us to about $78-79/b for #Brent . #oil #Price pic.twitter.com/LYJNpNEfSx";;;#Brent #oil #Price;"1061855490177748992";https://twitter.com/anasalhajji/status/1061855490177748992
josch2012;2018-11-11 12:14;0;0;"Brent Crude Oil Chartanalyse KW45-46/18 - Kurs unter 70$ - Rücksetzer bis 65$ oder Test der 200 Tagelinie?? https:// rohstoff.boersentagebuch.eu/?p=1553";;;;"1061638235514908673";https://twitter.com/josch2012/status/1061638235514908673
KhurramHusain;2018-11-10 11:22;58;119;"Brent crude has fallen even more sharply, dropping 19pc to $70 after hitting a peak of $86 in mid Oct. All oil categories are in sharp decline. So regardless of which oil price you wish to look at, question remains: will govt share the benefit with the people?";;;;"1061262714440507392";https://twitter.com/KhurramHusain/status/1061262714440507392
capitalcom;2018-11-09 11:05;47;100;"#Oil prices were lower today as traders continued to respond to President Trump’s softer line on sanctions against Iran: Brent crude lost 0.28% in morning trading to $70.45 a barrel. Discover which levels traders should be watching out for in our article. https:// capital.com/oil-prices-dow n-as-trump-eases-sanctions …";;;#Oil;"1060896082652225539";https://twitter.com/capitalcom/status/1060896082652225539
CanadaAction;2018-11-05 13:30;156;187;"Northern Gateway, Energy East & Trans Mountain were all solutions to this problem Brent oil price = $73.89 WTI oil price = $63.93 Heavy oil price = $68.01 Heavy oil price = $70.58 Heavy oil price = $68.87 Heavy oil price = $15.64 Global oil demand is growing";;;;"1059483123979710466";https://twitter.com/CanadaAction/status/1059483123979710466
charttec;2018-11-05 08:43;0;0;"Neue Wochenanalyse Brent Oil Future ICE (05.11.2018): https://www. charttec.de/html/analyse_s tart.php …";;;;"1059410860664410113";https://twitter.com/charttec/status/1059410860664410113
JavierBlas;2018-11-05 04:39;22;20;"Despite the sanctions, Brent #oil prices are down more than 15% from the peak of the year on higher US, Saudi and Russian output, fears of global economic slowdown, and poor refining margins | #OOTT pic.twitter.com/IEyqBcHvBB";;;#oil #OOTT;"1059349425267580929";https://twitter.com/JavierBlas/status/1059349425267580929
TheEconomist;2018-11-04 14:00;38;56;"Brent crude, oil extracted in the North Sea, is used to determine the value of 60% of oil on international markets https:// econ.st/2Q3VwqQ";;;;"1059128340706140161";https://twitter.com/TheEconomist/status/1059128340706140161
josch2012;2018-11-04 12:40;0;0;"Brent Crude Oil Chartanalyse KW44-45/18 - Brent unter der 200 Tagelinie - Fällt der Kurs auf 70$ oder greift das Iran Ölembargo der USA?? https:// rohstoff.boersentagebuch.eu/?p=1544";;;;"1059108090728140800";https://twitter.com/josch2012/status/1059108090728140800
TheEconomist;2018-11-02 12:39;16;31;"As North Sea oil reserves deplete, the continued importance of Brent crude is not assured https:// econ.st/2DaojaG";;;;"1058383184860192768";https://twitter.com/TheEconomist/status/1058383184860192768
chris1argus;2018-11-02 06:36;34;27;"#Iran #crudeoil exports will fall below 1.2 million bpd in this year, with imports by #Japan South #Korea and #UAE "eventually zero" as #oil #sanctions bite, says @GoldmanSachs #OOTT #OPEC #Saudi #gas #Brent #WTI #shale #Iraq #China #India #Turkey #energy #fuel #gasoline #petrol pic.twitter.com/DyEnnLv9yn";;@GoldmanSachs;#Iran #crudeoil #Japan #Korea #UAE #oil #sanctions #OOTT #OPEC #Saudi #gas #Brent #WTI #shale #Iraq #China #India #Turkey #energy #fuel #gasoline #petrol;"1058291701700329472";https://twitter.com/chris1argus/status/1058291701700329472
kantisoumya;2018-11-02 05:33;18;55;"Brent is now at $72.8. Exactly I had said and perhaps was the only one to say oil will go down. The only concern is though global growth But for now rejoice! @sanjeevsanyal @TamalBandyo @subhomoyb @SecretaryDEA @EmergingRoy @TVMohandasPai @dugalira https:// twitter.com/kantisoumya/st atus/1052814923439398912 …";;@sanjeevsanyal @TamalBandyo @subhomoyb @SecretaryDEA @EmergingRoy @TVMohandasPai @dugalira;;"1058275898913243136";https://twitter.com/kantisoumya/status/1058275898913243136
Afshin_101;2018-11-01 13:34;0;0;"Gegen Mittag kostete ein Barrel (159 Liter) der Nordseesorte #Brent 74,26 US-Dollar. #Iran seaborne crude #oil exports pic.twitter.com/xhiHseMsmE";;;#Brent #Iran #oil;"1058034556232712192";https://twitter.com/Afshin_101/status/1058034556232712192
JavierBlas;2018-11-01 13:15;19;20;"Brent #oil has fallen below the key 200-day moving average for the first time since September 2017, further accelerating the energy sell-off. Brent now at $73 a barrel, down 2.5% | #OOTT pic.twitter.com/RO2t34cBfb";;;#oil #OOTT;"1058029886814732288";https://twitter.com/JavierBlas/status/1058029886814732288
OilSheppard;2018-11-01 12:36;40;40;"Brent crude oil falls below 200-day moving average for first time in more than 12 months, prices hit low of $73.39 and are now down 15% since Oct 3. #OOTT pic.twitter.com/r182dqE8i8";;;#OOTT;"1058020030607228928";https://twitter.com/OilSheppard/status/1058020030607228928
Schuldensuehner;2018-10-31 19:58;19;27;"CitiFX Technicals bearish for markets as monthly reversals have taken place in oil and equities that suggest further losses. Says Dow could fall to 20,428, Brent Oil to $56-$58/bbl. pic.twitter.com/E1oLhJsefZ";;;;"1057768782964375552";https://twitter.com/Schuldensuehner/status/1057768782964375552
CrossgateCentre;2018-10-30 17:05;85;69;"The Ekofisk & Montrose oil fields were discovered in December 1969. Forties in 1970, Brent oil and Frigg gas in 1971, Piper in 1973. The Scottish Stock Exchange was merged into the London Stock Exchange in 1973. See what they did there? #DissolveTheUnion https:// twitter.com/Casper10666/st atus/1057220271831158785 …";;;#DissolveTheUnion;"1057362823456657409";https://twitter.com/CrossgateCentre/status/1057362823456657409
TheEconomist;2018-10-29 10:40;45;73;"The consistent demand for Brent crude makes it a good benchmark for most of the world's oil prices https:// econ.st/2Q2xeO1";;;;"1056903583420035072";https://twitter.com/TheEconomist/status/1056903583420035072
josch2012;2018-10-28 13:33;0;0;"Brent Crude Oil Chartanalyse KW43-44/18 - Kurs aus dem Trendkanal gefallen - Anstieg über 80$ oder Fortsetzung abwärts?? https:// rohstoff.boersentagebuch.eu/?p=1533";;;;"1056584652318801921";https://twitter.com/josch2012/status/1056584652318801921
yarlagaddavrao;2018-10-26 22:14;41;52;"Oct 4th Brent crude: $84.58 , Diesel:75.45; Petrol:81.5 Oct 26th Brent crude: $77.66 , Diesel:74.73; Petrol:80.85 As per Oct 5th reduction of 2.5/- and linear calculation of crude oil , the prices should have been Diesel: 66.77, Petrol: 72.33 GOI is cheating again...";;;;"1055990974835449856";https://twitter.com/yarlagaddavrao/status/1055990974835449856
BBoason;2018-10-26 03:45;19;29;"#GoodMorning #Nigeria - Brent crude oil now down below $80pb, trading c.$76.40pb. Take note everyone.";;;#GoodMorning #Nigeria;"1055712085785612288";https://twitter.com/BBoason/status/1055712085785612288
capitalcom;2018-10-25 10:19;67;116;"#Oil prices dropped again this morning, continuing a near month-long slide. Brent crude was 0.55% lower at $75.75 a barrel. What are the major economic and political events that might reverse the trend? https:// capital.com/oil-prices-dow n-on-stock-market-turmoil …";;;#Oil;"1055448747621212160";https://twitter.com/capitalcom/status/1055448747621212160
Schuldensuehner;2018-10-25 03:57;29;39;"Stock rout spreads after US slide on growth worries and amid concern corp profits may have peaked. October flash PMIs from US, Euro area, and Japan overall disappointed. Havens in demand w/ US's 10y yield at 3.1% and Gold at $1236/oz. Brent oil below $76/bbl. Bitcoin at $6.4k pic.twitter.com/KtjgOjYGYI";;;;"1055352591381643265";https://twitter.com/Schuldensuehner/status/1055352591381643265
CanadaAction;2018-10-22 10:13;450;541;"No pipelines = Price discount WTI oil price = $69.11 WCS oil price = $25.09 Brent oil price = $79.40 Heavy oil price = $75.13 Heavy oil price = $77.62 Maya oil price = $72.35 Northern Gateway, Energy East & Trans Mountain were all solutions to this problem";;;;"1054360126658818048";https://twitter.com/CanadaAction/status/1054360126658818048
Dry_Observer;2018-10-21 22:12;20;74;"Remember how oil peaked internationally on 6/24/14, the day after someone really began pushing that point on Twitter? And how it dropped during that push until it went from $110 to $105/barrel ( Brent /WTI) to bottoming out around $26 or so? https:// twitter.com/Dry_Observer/s tatus/884228889253474304 …";;;;"1054178661627281408";https://twitter.com/Dry_Observer/status/1054178661627281408
josch2012;2018-10-21 12:05;0;0;"Brent Crude Oil Chartanalyse KW42-43/18 - Kampf um den Trendkanal - Kursziel ~85$ oder Rücksetzer bis SMA100?? https:// rohstoff.boersentagebuch.eu/?p=1521";;;;"1054025950256619521";https://twitter.com/josch2012/status/1054025950256619521
HanifBayat;2018-10-20 22:56;13;17;"Outrageous discount for Canadian oil mainly caused by lack of oil #pipelines : CND heavy #oilprice (WCS) is $50 cheaper than WTI (US one). The discount was $10 mid 2017 #WTI ≈$70 #Brent ≈$80 #WCS ≈$17 https:// oilprice.com/oil-price-char ts … @dbcurren @sajidnizami @dima_nomad @BillTufts #cdnpoli";;@dbcurren @sajidnizami @dima_nomad @BillTufts;#pipelines #oilprice #WTI #Brent #WCS #cdnpoli;"1053827375442677760";https://twitter.com/HanifBayat/status/1053827375442677760
JavierBlas;2018-10-18 17:32;23;24;"$100 barrel crude is so démodé!! #Oil prices drop to one-month low, with Brent settling below $80 a barrel | more on @TheTerminal #OOTT pic.twitter.com/CkjVY8XjTx";;@TheTerminal;#Oil #OOTT;"1053020998226903040";https://twitter.com/JavierBlas/status/1053020998226903040
catkngai;2018-10-17 13:06;16;21;"ICYMI, this story from last wk spelled out the cracks in the global oil bull market. WTI spreads along the curve now trading in/close to contango as WTI below $70 and Brent below $80 https:// bloom.bg/2AfflpE via @business";;@business;;"1052591654652260352";https://twitter.com/catkngai/status/1052591654652260352
LukeGromen;2018-10-17 10:29;15;15;""As of end of Sept, the Shanghai INE, had a 16% share of the global market for the shortest term oil futures....Over the 6-mth period, WTI saw its market share dip to 52% from 60% while Europe's Brent blend slipped to 32% from nearly 38%." via @JohnFarrall https:// asia.nikkei.com/Business/Marke ts/Commodities/Shanghai-shakes-up-global-oil-trading …";;@JohnFarrall;;"1052552160158932992";https://twitter.com/LukeGromen/status/1052552160158932992
Khanoisseur;2018-10-17 00:50;41;55;"2. Trump's Iran sanctions will remove 1.7 million barrels of oil /day off the market, which Saudis were supposed to replace by increasing production. If Saudis scale back production instead as a warning shot, that could send Brent crude to >$100/barrel. https://www. cnbc.com/2018/10/16/oil -markets-us-sanctions-on-iran-missing-saudi-journalist-in-focus.html …";;;;"1052406515905236992";https://twitter.com/Khanoisseur/status/1052406515905236992
Schuldensuehner;2018-10-15 05:36;18;15;"SG increases #oil price forecasts. Now forecasts Brent at $82 in 4Q18 (vs. $78 previously) and $77 in 1Q19 (vs. $73 previously). The main driver is #Iran . US oil sanctions on Iran will lead to export losses of 1.7 Mb/d. Previously expected losses of only 1.3/Mb/d. pic.twitter.com/egbmTA9mkN";;;#oil #Iran;"1051753615684239361";https://twitter.com/Schuldensuehner/status/1051753615684239361
BuySideTrade;2018-10-14 21:18;11;14;"Oil prices shed more than 5% during two-day stock market sell-off - Brent crude lost nearly $5 a barrel, or 5.6 percent, and now sits just above $80 after rising above $86 last week. - U.S. crude is 5.3 percent, falling below $71 after nearly hitting $77 last week. pic.twitter.com/xeEw9CyyeR";;;;"1051628302706900997";https://twitter.com/BuySideTrade/status/1051628302706900997
josch2012;2018-10-14 12:53;0;0;"Brent Crude Oil Chartanalyse KW41-42/18 - Test des Trendkanals und der 80$ Marke - Ziel <77$ oder >85$?? https:// rohstoff.boersentagebuch.eu/?p=1507";;;;"1051501171381325832";https://twitter.com/josch2012/status/1051501171381325832
Ole_S_Hansen;2018-10-14 05:24;12;13;"Hedge funds remained unconvinced about the bullish #oil narrative which in recent weeks drove the price to a four-year high. In the week to October 9 they sold both Brent and WTI for a second week as supply worries eased and demand concerns began receiving some attention. #OOTT pic.twitter.com/PHKNCabZKW";;;#oil #OOTT;"1051388276966342656";https://twitter.com/Ole_S_Hansen/status/1051388276966342656
Ra_Bies;2018-10-12 23:41;153;455;"Brent crude prices which touched almost $87 per barrel are now close to 80. Govt reduced excise on oil by Rs 1.50 & asked OMCs to reduce it by Re 1, which they did. However they again started increasing the prices. OMCs must disclose the rationale of pricing. Something is fishy";;;;"1050939551848513536";https://twitter.com/Ra_Bies/status/1050939551848513536
Ole_S_Hansen;2018-10-12 08:08;11;24;"Brent crude #oil has returned to a critical area of support. The sell-off in stocks, global growth concerns (IMF) and comments from IEA and Opec have all highlighted the risk to demand from a non-growth related price spike #OOTT pic.twitter.com/zoVJQXKKCT";;;#oil #OOTT;"1050704746900729856";https://twitter.com/Ole_S_Hansen/status/1050704746900729856
TechCharts;2018-10-11 03:27;7;41;"#BRENT #CRUDE #OIL is possibly completing the pullback after the breakout. Still similar chart setup. #ENERGY pic.twitter.com/FHaptAxIAd";;;#BRENT #CRUDE #OIL #ENERGY;"1050271760569028608";https://twitter.com/TechCharts/status/1050271760569028608
humenm;2018-10-10 07:26;8;25;"Gunvor boss Tornqvist sees Brent crude oil at $70 in a year. Says buyers aren’t lining up for barrels at the moment. Trafi very bullish though, sees three figure oil , which prompts Vitol’s Ian Taylor to ask Jeremy Weir: “how long are you?”";;;;"1049969291506974722";https://twitter.com/humenm/status/1049969291506974722
EnergzdEconomy;2018-10-08 19:46;5;14;"This is a serious risk for the Saudi stock exchange going forward. Tracking so closely with Brent oil can scare away investment & if KSA lists Aramco only on Tadawul the links will only grow closer https:// twitter.com/BloombergAsia/ status/1049428880749158401 …";;;;"1049430906035945472";https://twitter.com/EnergzdEconomy/status/1049430906035945472
Reuters;2018-10-08 04:50;42;35;"Brent crude #oil prices fall after Washington says it may grant some waivers on Iran crude sanctions https:// reut.rs/2PmuWZO by @hgloystein More from #ReutersEnergy : https:// reut.rs/2OOI5xW pic.twitter.com/1kvHyYVtdN";;@hgloystein;#oil #ReutersEnergy;"1049205275016790016";https://twitter.com/Reuters/status/1049205275016790016
PlattsOil;2018-10-03 12:00;13;17;"Average Brent #oilprice set to rise further next year, according to @SPGlobalPlatts survey: • #Analysts raise forecasts with risks skewed to the upside * $100/b oil a material risk for many, but not a central forecast Latest analysis: http:// plts.co/QkrK30m5ayz pic.twitter.com/WOEJ8Uuaxs";;@SPGlobalPlatts;#oilprice #Analysts;"1047501608546914307";https://twitter.com/PlattsOil/status/1047501608546914307
VernAtal;2018-10-03 11:36;17;20;"June 2014 R1 = $10.59 Brent crude Oil = $113.7 Petrol was R13.55 per litre Basic Petrol price = R8.26 Levies & taxes = R5.29 October 2018 R1 = $14.14 Brent Crude Oil = $82.94 Petrol is R16.49 per litre Basic Fuel price = R7.51 Levies & taxes = R8.98";;;;"1047495734348734465";https://twitter.com/VernAtal/status/1047495734348734465
OpenSquareCap;2018-10-01 15:59;16;67;"Brent at $85. Something we wrote awhile back: "A rationally based, fundamentally induced, price increase will give way to an emotionally driven rally when oil crosses the threshold from a supply shortage to an inventory shortage." It's just starting. #Oil , $ CRC , $ WLL , $ DNR";;;#Oil;"1046836960004730880";https://twitter.com/OpenSquareCap/status/1046836960004730880
CNBCArabia;2018-10-01 15:56;255;160;"عاجل | خام #برنت يتجاوز مستويات الـ 85 دولارا للبرميل ... وهو أعلى مستوى منذ نوفمبر 2014 #اسعار_النفط #نايمكس #OIL #BRENT #CRUDE pic.twitter.com/0aObMD7WKa";;;# # # #OIL #BRENT #CRUDE;"1046836335259136000";https://twitter.com/CNBCArabia/status/1046836335259136000
JavierBlas;2018-10-01 15:54;62;64;"#BREAKING : Brent crude hits $85 a barrel | #OOTT #oil pic.twitter.com/24ZiBjPjCU";;;#BREAKING #OOTT #oil;"1046835803727511552";https://twitter.com/JavierBlas/status/1046835803727511552
barondaytrading;2018-10-01 15:04;12;30;"Another large move going on in Brent #Oil futures right now. Prices up another 2.5% to just shy of $85 ! Roll on tomorrow's opening bell";;;#Oil;"1046823235923402764";https://twitter.com/barondaytrading/status/1046823235923402764
JavierBlas;2018-10-01 13:46;71;59;"Brent rises to fresh 4-year high of 84.73 a barrel. Iranian #oil exports are falling very rapidly and so far there is very little sign of others in #OPEC ramping up output to compensate | #OOTT";;;#oil #OPEC #OOTT;"1046803520131878913";https://twitter.com/JavierBlas/status/1046803520131878913
spectatorindex;2018-10-01 12:30;206;341;"Price over past year. Brent crude oil : +47% Uranium: +35% Wool: +35% Gasoline: +34% Coal: +21% Nickel: +20% Wheat: +14% Steel: +14% Iron Ore: +13% Cotton: +9%";;;;"1046784302527270914";https://twitter.com/spectatorindex/status/1046784302527270914
JKempEnergy;2018-10-01 11:29;22;37;"BRENT PRICES surge higher First, came the tweet Second, came the speech at the UN General Assembly Third, came the phone call to the king of Saudi Arabia What comes next as President Trump tries to prevent oil and gasoline prices rising further? pic.twitter.com/hLGSL47WjA";;;;"1046769015400607746";https://twitter.com/JKempEnergy/status/1046769015400607746
CGTNOfficial;2018-10-01 07:30;12;75;"Brent oil hits four-year high ahead of #Iran sanctions https:// news.cgtn.com/news/3d3d414f7 763544e7a457a6333566d54/share_p.html …";;;#Iran;"1046708806502285313";https://twitter.com/CGTNOfficial/status/1046708806502285313
jsblokland;2018-10-01 02:56;24;18;"#Brent #oil prices rises firmly above USD 83, highest level in almost four years. pic.twitter.com/7SITpTjqCX";;;#Brent #oil;"1046640007308595200";https://twitter.com/jsblokland/status/1046640007308595200
josch2012;2018-09-30 12:02;0;0;"Brent Crude Oil Chartanalyse KW39-40/18 - Brent über 80$ ausgebrochen - Ausbruch > 85$ oder Rücksetzer < 80$ ?? https:// rohstoff.boersentagebuch.eu/?p=1482";;;;"1046415039824101376";https://twitter.com/josch2012/status/1046415039824101376
spectatorindex;2018-09-30 02:11;1130;1697;"Brent crude oil price. Three years ago: $48.6 Two years ago: $49.9 One year ago: $57.9 Six months ago: $69.5 One month ago: $76.2 Now: $82.7";;;;"1046266201918193664";https://twitter.com/spectatorindex/status/1046266201918193664
chris1argus;2018-09-28 07:36;40;20;"#Oil prices look set to climb into next year, as falling supply from #Iran and #Venezuela outweigh global trade war worries, @Reuters poll shows #OOTT #OPEC #sanctions #Trump #energy #fuel #gas #gasoline #diesel #Brent #WTI #Saudi #shale #Permian #Texas https:// reut.rs/2IlsjEO pic.twitter.com/JuQK22jTVV";;@Reuters;#Oil #Iran #Venezuela #OOTT #OPEC #sanctions #Trump #energy #fuel #gas #gasoline #diesel #Brent #WTI #Saudi #shale #Permian #Texas;"1045623336187973632";https://twitter.com/chris1argus/status/1045623336187973632
GasPriceWizard;2018-09-27 16:54;11;28;"Flash Quiz: what country sells its oil @less than 1/2 the world price? WTI gets $72.22/barrel while Brent fetches $81.72. Today, the Canadian crude index stands at $38.64 with our main export, WCS at $30.07. ’s #1 export is worthless as global demand rises. Let that sink in";;@less;#1;"1045401249351438336";https://twitter.com/GasPriceWizard/status/1045401249351438336
CampbellGunn1;2018-09-27 14:41;136;244;"I see Brent crude is currently touching $82 a barrel. Seems the price of oil is only newsworthy when it's falling.";;;;"1045367723038052353";https://twitter.com/CampbellGunn1/status/1045367723038052353
charliebilello;2018-09-27 12:29;34;40;"Brent Crude Oil above $81 for the first time since Nov 2014, up 192% from its low in Jan 2016. $ BRENT pic.twitter.com/0NwgvvqPSO";;;;"1045334597477834753";https://twitter.com/charliebilello/status/1045334597477834753
payoff_ch;2018-09-27 08:01;0;1;"SIX Umsatzspitzenreiter: FL15BV @Vontobel_FP_CH Constant Leverage Certificate auf 15X Long Brent Crude Oil ... http:// payoff.ch/CH0370524503";;@Vontobel_FP_CH;;"1045267071263801345";https://twitter.com/payoff_ch/status/1045267071263801345
Schuldensuehner;2018-09-27 04:26;22;25;"Global stock mkts fall as Fed sticks to script & investors digested likelihood of more Fed rate hikes stretching into next year. Reports of Italian budget meeting delay add to jittery mood and weaken Euro. #Italy 's 10y yields rise to 2.93%, Brent oil jumps to highest since 2014. pic.twitter.com/JUnIYkmizb";;;#Italy;"1045213038087933952";https://twitter.com/Schuldensuehner/status/1045213038087933952
Reuters;2018-09-26 04:26;20;22;"Brent oil trades near four-year high, but U.S. crude retreats https:// reut.rs/2Ocs309";;;;"1044850721814970373";https://twitter.com/Reuters/status/1044850721814970373
stucam7771;2018-09-24 07:50;71;99;"The ( Brent ) oil price now over $80 dollars a barrel - the first time since November 2014. After disrupting oil supplies by ripping up the Iran deal, Trump relied on the Saudis increasing supply to reduce the price. They didn't... https://www. bbc.co.uk/news/topics/cm jpj223708t/oil …";;;;"1044177260478189568";https://twitter.com/stucam7771/status/1044177260478189568
MurtalaIbin;2018-09-24 07:14;22;27;"Just in : Brent crude rises to $81 a barrel, highest oil price since November 2014 | Major oil traders are talking about Brent crude spike to $100 a barrel in 4Q 2018 as OPEC signals less urgency to boost production & impact of U.S. sanctions on Iran.";;;;"1044168081222905856";https://twitter.com/MurtalaIbin/status/1044168081222905856
JKempEnergy;2018-09-24 06:55;32;61;"Eleven years ago ... On Monday 24 Sep 2007, Brent closed at $78.91 Three days later, Brent closed above $80 for first time ever on 27 Sep 2007 Within ten months, Brent had closed at all-time high of $146.08 on 3 Jul 2008 Oil price dynamics are highly non-linear ... https:// twitter.com/dmitryZ_reuter s/status/1044161215184994304 …";;;;"1044163336743657474";https://twitter.com/JKempEnergy/status/1044163336743657474
wenkennedy;2018-09-24 06:36;39;58;"Oil 's lively Monday... Brent hits 4-year high https:// bloom.bg/2Dy447w Traders see $100 coming https:// bloom.bg/2NCh5BE Julian Lee: OPEC is a dying star https:// bloom.bg/2QTpbnq Asian market on fire https:// bloom.bg/2xAyxfP Global benchmark revamped https:// bloom.bg/2xCQUAV pic.twitter.com/9vMJuEop0P";;;;"1044158652045824000";https://twitter.com/wenkennedy/status/1044158652045824000
spectatorindex;2018-09-24 06:04;909;1076;"BREAKING: Brent crude oil hits $81, highest price in four years.";;;;"1044150535908020224";https://twitter.com/spectatorindex/status/1044150535908020224
AFP;2018-09-24 06:00;52;22;"#BREAKING Brent oil jumps to four-year high near $81 a barrel pic.twitter.com/rsGtqpRNdx";;;#BREAKING;"1044149652159975425";https://twitter.com/AFP/status/1044149652159975425
JavierBlas;2018-09-24 05:31;100;78;"#BREAKING : Brent crude rises to $80.51 a barrel, highest #oil price since November 2014 | More on @TheTerminal #OOTT #SaudiArabia";;@TheTerminal;#BREAKING #oil #OOTT #SaudiArabia;"1044142376409690112";https://twitter.com/JavierBlas/status/1044142376409690112
business;2018-09-24 05:24;61;55;"Major traders are talking about $100 oil again... and Brent crude has passed $80 as OPEC signals less urgency to boost production https:// bloom.bg/2MYBaNl pic.twitter.com/Dpy4WPHGYi";;;;"1044140383645556736";https://twitter.com/business/status/1044140383645556736
DougChapmanSNP;2018-09-24 04:35;72;93;"We call it Scotland’s Oil rather than Brent Crude, but at $80 a barrel some of that revenue could be going to fund and support @scotgovhealth @scotgoveconomy @EducationScot instead of giving it away for nothing. https:// twitter.com/OilPriceHourly /status/1044104169441964032 …";;@scotgovhealth @scotgoveconomy @EducationScot;;"1044128262065201152";https://twitter.com/DougChapmanSNP/status/1044128262065201152
JavierBlas;2018-09-24 01:41;32;32;"Followed minutes later by a nearly as strong forecast from major #commodities trader @Trafigura : Brent #oil at $80 a barrel now; $90 by Christmas and potentially $100 by New Year | #OOTT #PlattsAPPEC";;@Trafigura;#commodities #oil #OOTT #PlattsAPPEC;"1044084493043163136";https://twitter.com/JavierBlas/status/1044084493043163136
JavierBlas;2018-09-24 01:39;97;94;"BOOM: Major #oil trading house Mercuria sees risk of Brent crude spike to $100 a barrel in 4Q 2018 due to impact of U.S. sanctions on #Iran and other outages | #OOTT #PlattsAPPEC More on @TheTerminal pic.twitter.com/zfxX4OhMqO";;@TheTerminal;#oil #Iran #OOTT #PlattsAPPEC;"1044083780300943367";https://twitter.com/JavierBlas/status/1044083780300943367
josch2012;2018-09-23 11:27;0;0;"Brent Crude Oil Chartanalyse KW38-39/18 - Brent scheitert wiederholt an der 80$ Marke - Folgt nun Ausbruch bis 85$ oder ein Test abwärts?? https:// rohstoff.boersentagebuch.eu/?p=1469";;;;"1043869491891982337";https://twitter.com/josch2012/status/1043869491891982337
spectatorindex;2018-09-19 09:48;231;378;"Brent oil price on 18th of September of year. 2013: $109 2014: $98 2015: $47 2016: $45 2017: $55 Now: $78.6";;;;"1042395091589971969";https://twitter.com/spectatorindex/status/1042395091589971969
staunovo;2018-09-18 06:06;20;40;"Saudi Arabia is now comfortable with Brent oil prices rising above $80 a barrel, at least in the short term, as the global market adjusts to the loss of Iranian supply from U.S. sanctions BBG #OOTT";;;#OOTT;"1041976861432197120";https://twitter.com/staunovo/status/1041976861432197120
